corp_code,company_name,business_year,fiscal_quarter,report_code,annual_reference_basis,statement_basis,basis_matches_annual_reference,basis_comparable_to_immediate_predecessor,statement_fetch_status,operating_profit_cumulative,operating_profit_q,net_income_cumulative,net_income_q,equity_q_end,cfo_cumulative,cfo_q,capex_ppe_cumulative,capex_ppe_q_spend,capex_intangible_cumulative,capex_intangible_q_spend,capex_q_spend,fcf_q,op_pure_method,ni_pure_method,cfo_pure_method,capex_ppe_pure_method,capex_intangible_pure_method,metric_selection_json,signal_date_status,seed_source,modern_oos_protected
00101664,경보제약,2020,Q3,11014,,OFS,False,True,ok,9104283436.0,2109549891.0,9067754239.0,2466353141.0,155649009452.0,12880844405.0,15223915780.0,6716358223.0,880235649.0,409762300.0,273192700.0,1153428349.0,14070487431.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,"{""operating_profit"": {""cumulative"": 9104283436.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""cumulative_thstrm_add_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 9067754239.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""cumulative_thstrm_add_amount"", ""account_id"": ""ifrs-full_ProfitLoss"", ""account_nm"": ""분기순이익"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 155649009452.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""instant_thstrm_amount"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 12880844405.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""cumulative_cf_thstrm_amount"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동으로 인한 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 6716358223.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""raw_cumulative"": 6716358223.0, ""normalized_cumulative_spend"": 6716358223.0, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 409762300.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""raw_cumulative"": 409762300.0, ""normalized_cumulative_spend"": 409762300.0, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,korea_dart_historical_seed_2015_2020.csv,True
00101664,경보제약,2020,Q4,11011,,OFS,False,True,ok,8661432439.0,-442850997.0,9404446291.0,336692052.0,156056793874.0,20795227475.0,7914383070.0,12056302653.0,5339944430.0,380243000.0,,,,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,negative_normalized_capex_delta_missing,"{""operating_profit"": {""cumulative"": 8661432439.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""fy_thstrm_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 9404446291.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""fy_thstrm_amount"", ""account_id"": ""ifrs-full_ProfitLoss"", ""account_nm"": ""당기순이익"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 156056793874.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""instant_thstrm_amount"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 20795227475.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""fy_thstrm_amount"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동으로 인한 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 12056302653.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""raw_cumulative"": 12056302653.0, ""normalized_cumulative_spend"": 12056302653.0, ""method"": ""fy_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 380243000.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""raw_cumulative"": 380243000.0, ""normalized_cumulative_spend"": 380243000.0, ""method"": ""fy_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,korea_dart_historical_seed_2015_2020.csv,True
00101752,케이씨피드,2020,Q1,11013,,CFS,False,True,ok,233014976.0,233014976.0,367387480.0,367387480.0,52544974245.0,3415165951.0,3415165951.0,270928954.0,270928954.0,197853759.0,197853759.0,468782713.0,2946383238.0,direct_q1,direct_q1,direct_q1,direct_q1,direct_q1,"{""operating_profit"": {""cumulative"": 233014976.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""q1_thstrm_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 367387480.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""q1_thstrm_amount"", ""account_id"": ""ifrs-full_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 52544974245.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""instant_thstrm_amount"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 3415165951.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""q1_thstrm_amount"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 270928954.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""raw_cumulative"": 270928954.0, ""normalized_cumulative_spend"": 270928954.0, ""method"": ""q1_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 197853759.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 2, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""raw_cumulative"": 183831662.0, ""normalized_cumulative_spend"": 183831662.0, ""method"": ""q1_thstrm_amount""}, {""account_id"": ""dart_PurchaseOfOtherIntangibleAssets"", ""account_nm"": ""기타무형자산의 취득"", ""raw_cumulative"": 14022097.0, ""normalized_cumulative_spend"": 14022097.0, ""method"": ""q1_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,korea_dart_historical_seed_2015_2020.csv,True
00101752,케이씨피드,2020,Q2,11012,,CFS,False,True,ok,454848304.0,221833328.0,593087668.0,225700188.0,52678367449.0,5077987684.0,1662821733.0,407945334.0,137016380.0,183831662.0,,,,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,negative_normalized_capex_delta_missing,"{""operating_profit"": {""cumulative"": 454848304.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""cumulative_thstrm_add_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 593087668.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""cumulative_thstrm_add_amount"", ""account_id"": ""ifrs-full_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 52678367449.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""instant_thstrm_amount"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 5077987684.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""cumulative_cf_thstrm_amount"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 407945334.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""raw_cumulative"": 407945334.0, ""normalized_cumulative_spend"": 407945334.0, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 183831662.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 2, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""raw_cumulative"": 183831662.0, ""normalized_cumulative_spend"": 183831662.0, ""method"": ""cumulative_cf_thstrm_amount""}, {""account_id"": ""dart_PurchaseOfOtherIntangibleAssets"", ""account_nm"": ""기타무형자산의 취득"", ""raw_cumulative"": 0.0, ""normalized_cumulative_spend"": 0.0, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,korea_dart_historical_seed_2015_2020.csv,True
00101752,케이씨피드,2020,Q3,11014,,CFS,False,True,ok,704138219.0,249289915.0,948456497.0,355368829.0,53030865921.0,2262798761.0,-2815188923.0,657399979.0,249454645.0,183831662.0,0.0,249454645.0,-3064643568.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,"{""operating_profit"": {""cumulative"": 704138219.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""cumulative_thstrm_add_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 948456497.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""cumulative_thstrm_add_amount"", ""account_id"": ""ifrs-full_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 53030865921.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""instant_thstrm_amount"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 2262798761.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""cumulative_cf_thstrm_amount"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 657399979.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""raw_cumulative"": 657399979.0, ""normalized_cumulative_spend"": 657399979.0, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 183831662.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""raw_cumulative"": 183831662.0, ""normalized_cumulative_spend"": 183831662.0, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,korea_dart_historical_seed_2015_2020.csv,True
00101752,케이씨피드,2020,Q4,11011,,CFS,False,True,ok,1414553193.0,710414974.0,1108004094.0,159547597.0,53207379788.0,2829197080.0,566398319.0,757698710.0,100298731.0,183831662.0,0.0,100298731.0,466099588.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,"{""operating_profit"": {""cumulative"": 1414553193.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""fy_thstrm_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 1108004094.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""fy_thstrm_amount"", ""account_id"": ""ifrs-full_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 53207379788.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""instant_thstrm_amount"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 2829197080.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""fy_thstrm_amount"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 757698710.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""raw_cumulative"": 757698710.0, ""normalized_cumulative_spend"": 757698710.0, ""method"": ""fy_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 183831662.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""raw_cumulative"": 183831662.0, ""normalized_cumulative_spend"": 183831662.0, ""method"": ""fy_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,korea_dart_historical_seed_2015_2020.csv,True
00102113,경인양행,2020,Q1,11013,,CFS,False,True,ok,2744800796.0,2744800796.0,2097956517.0,2097956517.0,236402869759.0,4258384541.0,4258384541.0,11124265842.0,11124265842.0,666909400.0,666909400.0,11791175242.0,-7532790701.0,direct_q1,direct_q1,direct_q1,direct_q1,direct_q1,"{""operating_profit"": {""cumulative"": 2744800796.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""q1_thstrm_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 2097956517.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""q1_thstrm_amount"", ""account_id"": ""ifrs-full_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 236402869759.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""instant_thstrm_amount"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 4258384541.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""q1_thstrm_amount"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 11124265842.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""raw_cumulative"": 11124265842.0, ""normalized_cumulative_spend"": 11124265842.0, ""method"": ""q1_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 666909400.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""raw_cumulative"": 666909400.0, ""normalized_cumulative_spend"": 666909400.0, ""method"": ""q1_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,korea_dart_historical_seed_2015_2020.csv,True
00102113,경인양행,2020,Q2,11012,,CFS,False,True,ok,3467161221.0,722360425.0,-873752026.0,-2971708543.0,234282538574.0,15591680243.0,11333295702.0,25150882318.0,14026616476.0,506024400.0,,,,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,negative_normalized_capex_delta_missing,"{""operating_profit"": {""cumulative"": 3467161221.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""cumulative_thstrm_add_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": -873752026.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""cumulative_thstrm_add_amount"", ""account_id"": ""ifrs-full_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 234282538574.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""instant_thstrm_amount"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 15591680243.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""cumulative_cf_thstrm_amount"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 25150882318.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""raw_cumulative"": 25150882318.0, ""normalized_cumulative_spend"": 25150882318.0, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 506024400.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""raw_cumulative"": 506024400.0, ""normalized_cumulative_spend"": 506024400.0, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,korea_dart_historical_seed_2015_2020.csv,True
00102113,경인양행,2020,Q3,11014,,CFS,False,True,ok,2626146878.0,-841014343.0,-2025263333.0,-1151511307.0,234742637173.0,38357215906.0,22765535663.0,36830018175.0,11679135857.0,1027972400.0,521948000.0,12201083857.0,10564451806.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,"{""operating_profit"": {""cumulative"": 2626146878.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""cumulative_thstrm_add_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": -2025263333.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""cumulative_thstrm_add_amount"", ""account_id"": ""ifrs-full_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 234742637173.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""instant_thstrm_amount"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 38357215906.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""cumulative_cf_thstrm_amount"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 36830018175.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""raw_cumulative"": 36830018175.0, ""normalized_cumulative_spend"": 36830018175.0, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 1027972400.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""raw_cumulative"": 1027972400.0, ""normalized_cumulative_spend"": 1027972400.0, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,korea_dart_historical_seed_2015_2020.csv,True
00102113,경인양행,2020,Q4,11011,,CFS,False,True,ok,3369846654.0,743699776.0,-7581553453.0,-5556290120.0,228381755528.0,54549633846.0,16192417940.0,41955581734.0,5125563559.0,2350120400.0,1322148000.0,6447711559.0,9744706381.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,"{""operating_profit"": {""cumulative"": 3369846654.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""fy_thstrm_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": -7581553453.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""fy_thstrm_amount"", ""account_id"": ""ifrs-full_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 228381755528.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""instant_thstrm_amount"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 54549633846.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""fy_thstrm_amount"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 41955581734.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""raw_cumulative"": 41955581734.0, ""normalized_cumulative_spend"": 41955581734.0, ""method"": ""fy_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 2350120400.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""raw_cumulative"": 2350120400.0, ""normalized_cumulative_spend"": 2350120400.0, ""method"": ""fy_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,korea_dart_historical_seed_2015_2020.csv,True
00102140,경인전자,2020,Q1,11013,,CFS,False,True,ok,-450111074.0,-450111074.0,493413957.0,493413957.0,54742663834.0,336613801.0,336613801.0,38920251.0,38920251.0,,,,,direct_q1,direct_q1,direct_q1,direct_q1,missing,"{""operating_profit"": {""cumulative"": -450111074.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""q1_thstrm_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 493413957.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""q1_thstrm_amount"", ""account_id"": ""ifrs-full_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 54742663834.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""instant_thstrm_amount"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 336613801.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""q1_thstrm_amount"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 38920251.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""raw_cumulative"": 38920251.0, ""normalized_cumulative_spend"": 38920251.0, ""method"": ""q1_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": null, ""selection_rule"": ""no_qualifying_rows_missing"", ""row_count"": 0, ""rows"": []}}",NOT_ASSIGNED_ACCOUNTING_STAGE,korea_dart_historical_seed_2015_2020.csv,True
00102140,경인전자,2020,Q2,11012,,CFS,False,True,ok,37005125.0,487116199.0,1295445336.0,802031379.0,55420509287.0,-657405931.0,-994019732.0,145868845.0,106948594.0,2987728.0,,,,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": 37005125.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""cumulative_thstrm_add_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 1295445336.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""cumulative_thstrm_add_amount"", ""account_id"": ""ifrs-full_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 55420509287.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""instant_thstrm_amount"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": -657405931.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""cumulative_cf_thstrm_amount"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 145868845.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""raw_cumulative"": 145868845.0, ""normalized_cumulative_spend"": 145868845.0, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 2987728.0, ""selection_rule"": ""exact_label_sum_normalized"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""raw_cumulative"": 2987728.0, ""normalized_cumulative_spend"": 2987728.0, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,korea_dart_historical_seed_2015_2020.csv,True
